EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
9990191,SAN DIEGO CO., ,01/14/1990,330,Tornado,0,F0,0,0,250000,0,CA,PST, , ,C,73, ,0,0, , ,.1,10,0, ,0, , ,01/14/1990,330,32.75,-117.10, , ,"","",1
9990192,LOS ANGELES CO., ,01/16/1990,2320,Tornado,0,F0,0,0,0,0,CA,CST, , ,C,37, ,0,0, , ,.2,33,0, ,0, , ,01/16/1990,2320,33.95,-118.05, , ,"","",2
10138331,DALLAS CO., ,01/19/1990,1130,Tornado,0,F2,0,1,2500000,0,TX,CST, , ,C,113, ,0,0, , ,.8,50,0, ,0, , ,01/19/1990,1130,32.92,-96.63, , ,"","",3
10138333,TRINITY CO., ,01/19/1990,1540,Tornado,0,F3,0,0,2500000,0,TX,CST, , ,C,455, ,0,0, , ,5,100,0, ,0, , ,01/19/1990,1540,31.22,-94.95,31.27,-94.90,"","",4
10138334,ANGELINA CO., ,01/19/1990,1548,Tornado,0,F3,0,2,2500000,0,TX,CST, , ,C,5, ,0,0, , ,8,100,0, ,0, , ,01/19/1990,1548,31.27,-94.90,31.35,-94.83,"","",5
10139115,SAN AUGUSTINE CO., ,01/19/1990,1810,Tornado,0,F0,0,0,0,0,TX,CST, , ,C,405, ,0,0, , ,.2,10,0, ,0, , ,01/19/1990,1810,31.15,-94.10, , ,"","",6
10045616,ACADIA PAR., ,01/24/1990,1000,Tornado,0,F0,0,0,2500,0,LA,CST, , ,C,1, ,0,0, , ,.2,27,0, ,0, , ,01/24/1990,1000,30.42,-92.32, , ,"","",7
9980264,CRENSHAW CO., ,01/25/1990,550,Tornado,0,F1,0,28,2500000,0,AL,CST, , ,C,41, ,0,0, , ,8,73,0, ,0, , ,01/25/1990,550,31.78,-86.35,31.88,-86.20,"","",8
9995045,LEE CO., ,01/25/1990,1215,Tornado,0,F0,0,0,25000,0,GA,EST, , ,C,177, ,0,0, , ,.5,33,0, ,0, , ,01/25/1990,1215,31.67,-84.17, , ,"","",9
9995050,RICHMOND CO., ,01/29/1990,1543,Tornado,0,F2,0,6,250000,0,GA,EST, , ,C,245, ,0,0, , ,.9,100,0, ,0, , ,01/29/1990,1543,33.33,-82.18, , ,"","",10
10087802,NORTHAMPTON CO., ,01/29/1990,1950,Tornado,0,F0,0,0,25000,0,NC,EST, , ,C,131, ,0,0, , ,.7,100,0, ,0, , ,01/29/1990,1950,36.52,-77.75, , ,"","",11
10081357,CLARK CO., ,01/30/1990,1620,Tornado,0,F0,0,0,0,0,NV,PST, , ,C,3, ,0,0, , ,.2,10,0, ,0, , ,01/30/1990,1620,36.17,-114.70, , ,"","",12
10139129,MCLENNAN CO., ,02/01/1990,1723,Tornado,0,F1,0,0,0,0,TX,CST, , ,C,309, ,0,0, , ,.2,10,0, ,0, , ,02/01/1990,1723,31.55,-97.15, , ,"","",13
10045618,NATCHITOCHES PAR., ,02/02/1990,1740,Tornado,0,F1,0,1,250000,0,LA,CST, , ,C,69, ,0,0, , ,3,40,0, ,0, , ,02/02/1990,1740,32.10,-92.95,32.08,-92.92,"","",14
10045619,WINN PAR., ,02/02/1990,1746,Tornado,0,F1,0,0,250000,0,LA,CST, , ,C,127, ,0,0, , ,4.2,40,0, ,0, , ,02/02/1990,1746,32.08,-92.92,32.12,-92.85,"","",15
10045622,MOREHOUSE PAR., ,02/02/1990,2010,Tornado,0,F1,0,0,25000,0,LA,CST, , ,C,67, ,0,0, , ,1,30,0, ,0, , ,02/02/1990,2010,32.87,-91.92, , ,"","",16
9990968,GRANT CO., ,02/02/1990,2340,Tornado,0,F0,0,0,0,0,AR,CST, , ,C,53, ,0,0, , ,.5,50,0, ,0, , ,02/02/1990,2340,34.42,-92.25, , ,"","",17
9980268,PICKENS CO., ,02/03/1990,1835,Tornado,0,F0,0,0,25000,0,AL,CST, , ,C,107, ,0,0, , ,.5,20,0, ,0, , ,02/03/1990,1835,33.25,-87.87, , ,"","",18
9980269,TUSCALOOSA CO., ,02/03/1990,1845,Tornado,0,F0,0,0,25000,0,AL,CST, , ,C,125, ,0,0, , ,.3,20,0, ,0, , ,02/03/1990,1845,33.25,-87.80, , ,"","",19
9980270,TUSCALOOSA CO., ,02/03/1990,1850,Tornado,0,F1,0,3,2500000,0,AL,CST, , ,C,125, ,0,0, , ,6,40,0, ,0, , ,02/03/1990,1850,33.30,-87.62,33.32,-87.50,"","",20
9980271,JEFFERSON CO., ,02/03/1990,1935,Tornado,0,F1,0,2,2500000,0,AL,CST, , ,C,73, ,0,0, , ,7,50,0, ,0, , ,02/03/1990,1935,33.52,-87.05,33.58,-86.90,"","",21
9980272,JEFFERSON CO., ,02/03/1990,1948,Tornado,0,F1,0,15,2500000,0,AL,CST, , ,C,73, ,0,0, , ,3,50,0, ,0, , ,02/03/1990,1948,33.62,-86.82,33.62,-86.77,"","",22
9980273,JEFFERSON CO., ,02/03/1990,2000,Tornado,0,F1,0,0,2500000,0,AL,CST, , ,C,73, ,0,0, , ,2,50,0, ,0, , ,02/03/1990,2000,33.62,-86.62, , ,"","",23
9980276,ST. CLAIR CO., ,02/03/1990,2105,Tornado,0,F1,0,11,2500000,0,AL,CST, , ,C,115, ,0,0, , ,2,50,0, ,0, , ,02/03/1990,2105,33.68,-86.45, , ,"","",24
10148584,CHESAPEAKE (C) CO., ,02/09/1990,1245,Tornado,0,F0,0,0,25000,0,VA,EST, , ,C,550, ,0,0, , ,.2,23,0, ,0, , ,02/09/1990,1245,36.78,-76.40, , ,"","",25
9990985,MISSISSIPPI CO., ,02/09/1990,1515,Tornado,0,F0,0,0,0,0,AR,CST, , ,C,93, ,0,0, , ,.2,50,0, ,0, , ,02/09/1990,1515,35.75,-89.93, , ,"","",26
10120831,LAUDERDALE CO., ,02/09/1990,1534,Tornado,0,F1,0,0,25000,0,TN,CST, , ,C,97, ,0,0, , ,2,40,0, ,0, , ,02/09/1990,1534,35.77,-89.80, , ,"","",27
10139167,NACOGDOCHES CO., ,02/09/1990,1716,Tornado,0,F2,0,1,0,0,TX,CST, , ,C,347, ,0,0, , ,14,100,0, ,0, , ,02/09/1990,1716,31.70,-94.83,31.72,-94.62,"","",28
10139169,NACOGDOCHES CO., ,02/09/1990,1726,Tornado,0,F2,0,0,0,0,TX,CST, , ,C,347, ,0,0, , ,11,100,0, ,0, , ,02/09/1990,1726,31.72,-94.62,31.82,-94.50,"","",29
10064485,CALHOUN CO., ,02/09/1990,2030,Tornado,0,F0,0,0,25000,0,MS,CST, , ,C,13, ,0,0, , ,.5,20,0, ,0, , ,02/09/1990,2030,33.85,-89.42, , ,"","",30
10120834,FRANKLIN CO., ,02/09/1990,2213,Tornado,0,F1,0,0,25000,0,TN,CST, , ,C,51, ,0,0, , ,2.5,43,0, ,0, , ,02/09/1990,2213,35.27,-86.13, , ,"","",31
10120835,FRANKLIN CO., ,02/09/1990,2225,Tornado,0,F1,0,0,2500,0,TN,CST, , ,C,51, ,0,0, , ,2.2,50,0, ,0, , ,02/09/1990,2225,35.28,-85.98, , ,"","",32
10064495,MADISON CO., ,02/09/1990,2350,Tornado,0,F1,1,4,250000,0,MS,CST, , ,C,89, ,0,0, , ,1,40,0, ,0, , ,02/09/1990,2350,32.62,-89.90, , ,"","",33
9981453,SHELBY CO., ,02/10/1990,242,Tornado,0,F1,0,0,0,0,AL,CST, , ,C,117, ,0,0, , ,1,30,0, ,0, , ,02/10/1990,242,33.30,-86.85, , ,"","",34
9981468,CLAY CO., ,02/10/1990,355,Tornado,0,F1,0,5,250000,0,AL,CST, , ,C,27, ,0,0, , ,.5,20,0, ,0, , ,02/10/1990,355,33.35,-85.95, , ,"","",35
9995061,CARROLL CO., ,02/10/1990,415,Tornado,0,F1,0,0,250000,0,GA,EST, , ,C,45, ,0,0, , ,1.5,100,0, ,0, , ,02/10/1990,415,33.60,-85.20, , ,"","",36
9996129,DOUGLAS CO., ,02/10/1990,445,Tornado,0,F1,0,0,2500000,0,GA,EST, , ,C,97, ,0,0, , ,.5,200,0, ,0, , ,02/10/1990,445,33.78,-84.65, , ,"","",37
9996133,UPSON CO., ,02/10/1990,455,Tornado,0,F1,0,2,250000,0,GA,EST, , ,C,293, ,0,0, , ,3,73,0, ,0, , ,02/10/1990,455,32.90,-84.43,32.93,-84.40,"","",38
9996134,COBB CO., ,02/10/1990,455,Tornado,0,F2,0,2,2500000,0,GA,EST, , ,C,67, ,0,0, , ,1.3,200,0, ,0, , ,02/10/1990,455,33.87,-84.60, , ,"","",39
9996137,GWINNETT CO., ,02/10/1990,500,Tornado,0,F1,0,0,2500000,0,GA,EST, , ,C,135, ,0,0, , ,1,73,0, ,0, , ,02/10/1990,500,33.92,-84.17, , ,"","",40
9996144,FULTON CO., ,02/10/1990,510,Tornado,0,F1,0,0,2500000,0,GA,EST, , ,C,121, ,0,0, , ,2.5,73,0, ,0, , ,02/10/1990,510,33.77,-84.40, , ,"","",41
